,timestamp,age,gender,city,position,experience,seniority_level,net_salary,salary_last_year,main_language,company_size,company_type,main_technology,company_business_sector,other_technologies,covid_job_loss
1724,27.12.2019 23:28:46,38.0,Male,Amsterdam,DevOps,5.0,Senior,100000.0,0.0,English,100,Product,Not Relevant,Finance / Insurance,,
1725,27.12.2019 23:30:23,30.0,Male,Berlin,Manager,10.0,0,83000.0,0.0,English,1000,Product,Java,0,,
1726,28.12.2019 06:39:31,50.0,Male,Frankfurt,Manager,28.0,Senior,110000.0,0.0,English,1000,Consulting / Agency,Not Relevant,Finance / Insurance,,
1727,28.12.2019 06:39:36,50.0,Male,Frankfurt,Manager,28.0,Senior,110000.0,0.0,English,1000,Consulting / Agency,Not Relevant,Finance / Insurance,,
1728,28.12.2019 10:18:58,33.0,Male,Amsterdam,Fullstack Developer,4.0,Middle,62000.0,0.0,English,100,Product,Go,Telecom,,
1729,28.12.2019 22:31:55,36.0,Male,Munich,DevOps,4.0,Middle,60000.0,60000.0,English,10,Product,AWS,FinTech,,
1730,28.12.2019 23:09:36,28.0,Male,Munich,Frontend Developer,10.0,Senior,95000.0,0.0,English,1000,Product,Javascript / Typescript,0,,
1731,29.12.2019 01:56:56,33.0,Male,Amsterdam,Researcher,8.0,Middle,55000.0,60000.0,English,1000,University,Not Relevant,Scientific Activities,,
1732,29.12.2019 16:04:33,44.0,Female,Munich,SAP Consultant,6.0,Middle,68000.0,68000.0,Deutsch,10,Consulting / Agency,ABAP,Consulting,,
1733,30.12.2019 08:48:42,35.0,Male,Nuremberg,Fullstack Developer,9.0,Middle,72000.0,65000.0,Deutsch,50,Consulting / Agency,.NET,Food Retail,,
1734,30.12.2019 11:46:26,35.0,Male,Amsterdam,DevOps,12.0,Senior,76224.0,0.0,English,50,Consulting / Agency,Azure,Finance / Insurance,,
1735,31.12.2019 19:58:17,36.0,Male,Berlin,Mobile Developer,14.0,Senior,86000.0,83000.0,English,100,Product,Kotlin,Transport,,
1736,01.01.2020 16:52:48,0.0,Male,Berlin,Backend Developer,7.0,Senior,70000.0,68000.0,Deutsch,100,Consulting / Agency,Java,IT,,
1737,02.01.2020 08:48:00,34.0,Male,Cologne,other,13.0,Senior,70000.0,57000.0,English,50,Product,C/C++,Manufacture,,
1738,02.01.2020 14:56:25,29.0,Male,Berlin,QA,7.0,Middle,45000.0,0.0,English,100,Consulting / Agency,Not Relevant,0,,
1739,02.01.2020 20:21:33,33.0,Female,Berlin,Business Analyst,1.0,Junior,32000.0,0.0,English,1000,Startup,PostgreSQL,Finance / Insurance,,
1740,03.01.2020 09:54:07,31.0,Male,Munich,DevOps,8.0,0,80000.0,0.0,English,,0,AWS,0,,
1741,03.01.2020 11:40:59,37.0,Male,Utrecht,Manager,17.0,Middle,71000.0,71000.0,English,100,Product,Java,Finance / Insurance,,
1742,03.01.2020 15:01:40,26.0,Female,Amsterdam,Backend Developer,4.0,Middle,52800.0,0.0,English,1000,Bank,Java,Finance / Insurance,,
1743,03.01.2020 19:02:44,33.0,Male,Amsterdam,Frontend Developer,10.0,Senior,137000.0,0.0,English,1000,Product,Javascript / Typescript,Сommerce,,
1744,04.01.2020 14:45:55,28.0,Male,Moscow,Frontend Developer,5.0,Lead,64000.0,49600.0,Russian,100,Product,Javascript / Typescript,Security,,
1745,04.01.2020 15:50:54,27.0,Male,Berlin,Data Scientist,5.0,Senior,74800.0,71100.0,English,1000,Consulting / Agency,SAS,Health,,
1746,04.01.2020 16:02:23,30.0,Male,Amsterdam,Data Engineer,14.0,Senior,131000.0,109000.0,English,1000,Startup,Not Relevant,Scientific Activities,,
1747,06.01.2020 09:57:49,46.0,Male,Munich,SRE,20.0,Lead,76300.0,0.0,English,1000,Product,Openstack,Transport,,
1748,06.01.2020 12:49:44,41.0,Male,Munich,Backend Developer,19.0,Senior,81252.0,0.0,English,1000,Product,.NET,Scientific Activities,,
1749,06.01.2020 12:53:12,41.0,Male,Kiev,Backend Developer,19.0,Senior,45000.0,39000.0,Russian,50,Product,.NET,CRM systems integration,,
1750,06.01.2020 13:15:50,32.0,Female,Amsterdam,Business Analyst,7.0,Senior,74900.0,0.0,English,1000,Product,Not Relevant,Health,,
1751,07.01.2020 09:23:01,30.0,Male,Amsterdam,Backend Developer,10.0,Senior,74000.0,70000.0,English,1000,Product,Python,Telecom,,
1752,07.01.2020 10:08:18,28.0,Male,Amsterdam,other,7.0,Senior,72000.0,67000.0,English,1000,Bank,Not Relevant,Finance / Insurance,,
1753,07.01.2020 16:52:43,42.0,Male,Munich,Manager,9.0,Senior,78000.0,85000.0,English,1000,Product,Not Relevant,Сommerce,,
1754,08.01.2020 11:18:41,33.0,Male,Berlin,Software Architect,15.0,Senior,103000.0,103000.0,English,1000,Product,Javascript / Typescript,Health,,
1755,08.01.2020 22:20:08,32.0,Male,Frankfurt,Fullstack Developer,5.0,Middle,63000.0,0.0,Deutsch,1000,Consulting / Agency,Java,Transport,,
1756,24/11/2020 11:14:15,26.0,Male,Munich,Software Engineer,5.0,Senior,85000.0,85000.0,English,50,Product,TypeScript,,"Kotlin, Javascript / Typescript",No
1757,24/11/2020 11:14:16,26.0,Male,Berlin,Backend Developer,7.0,Senior,80000.0,87000.0,English,100,Product,Ruby,,0,No
1758,24/11/2020 11:14:21,29.0,Male,Berlin,Software Engineer,12.0,Lead,240000.0,200000.0,English,100,Product,Javascript / Typescript,,"Javascript / Typescript, Docker",Yes
1759,24/11/2020 11:15:24,28.0,Male,Berlin,Frontend Developer,4.0,Junior,54000.0,0.0,English,50,Startup,Javascript,,0,No
1760,24/11/2020 11:15:46,37.0,Male,Berlin,Backend Developer,17.0,Senior,62000.0,62000.0,English,100,Product,C# .NET,,".NET, SQL, AWS, Docker",No
1761,24/11/2020 11:15:53,32.0,Male,Berlin,DevOps,5.0,Senior,81000.0,81000.0,English,10,Startup,"AWS, GCP, Python,K8s",,"Python, AWS, Google Cloud, Kubernetes, Docker",No
1762,24/11/2020 11:16:35,37.0,Male,Berlin,Frontend Developer,6.0,Middle,57000.0,0.0,English,10,Product,Javascript,,0,No
1763,24/11/2020 11:16:44,24.0,Male,Berlin,Frontend Developer,5.0,Senior,65000.0,65000.0,English,1000,Product,Typescript,,Javascript / Typescript,No
1764,24/11/2020 11:17:24,29.0,Male,Berlin,Backend Developer,8.0,Senior,56000.0,55000.0,English,100,Product,PHP,,"SQL, AWS, Docker",No
1765,24/11/2020 11:17:50,35.0,Male,Berlin,Software Engineer,15.0,Lead,95000.0,90000.0,English,100,Product,Java,,0,No
1766,24/11/2020 11:18:06,32.0,Female,Hamburg,Data Engineer,2.0,Junior,52500.0,52500.0,German,100,Consulting / Agency,Aws Hadoop Postgre Typescript,,"Python, Kotlin, Javascript / Typescript, SQL, AWS",No
1767,24/11/2020 11:18:16,0.0,Male,Berlin,Software Engineer,25.0,Senior,100101.0,93000.0,English,10,Product,C++,,"Python, C/C++, SQL",Yes
1768,24/11/2020 11:18:22,0.0,0,Berlin,Software Engineer,0.0,Lead,130000.0,0.0,English,1000,0,PHP,,0,No
1769,24/11/2020 11:18:26,34.0,Male,Berlin,Software Engineer,14.0,Senior,70000.0,0.0,English,10,Startup,Typescript,,"PHP, Javascript / Typescript, AWS",No
1770,24/11/2020 11:18:40,28.0,Male,Berlin,Designer (UI/UX),11.0,Senior,84400.0,66000.0,English,1000,Product,0,,0,Yes
1771,24/11/2020 11:18:41,31.0,Male,Wolfsburg,Backend Developer,5.0,Senior,77000.0,77000.0,English,100,Consulting / Agency,Kotlin,,0,No
1772,24/11/2020 11:18:52,29.0,Male,Hamburg,Backend Developer,7.0,Middle,60350.0,58500.0,English,1000,Product,Ruby,,"Go, Kubernetes, Docker",No
1773,24/11/2020 11:19:10,41.0,Male,Berlin,Product Manager,18.0,Senior,78000.0,100000.0,English,50,Startup,0,,SQL,Yes
1774,24/11/2020 11:20:03,27.0,Male,Berlin,Backend Developer,8.0,Senior,60000.0,55000.0,English,1000,Product,PHP,,0,No
1775,24/11/2020 11:20:49,34.0,Male,Berlin,Mobile Developer,11.0,Lead,160000.0,150000.0,English,100,Product,kotlin,,"Kotlin, Javascript / Typescript, AWS, Google Cloud, Kubernetes, Docker",No
1776,24/11/2020 11:21:10,34.0,Male,Berlin,DevOps,13.0,Senior,103000.0,90000.0,English,1000,Product,0,,0,other
1777,24/11/2020 11:21:18,34.0,Male,Berlin,Software Architect,15.0,Lead,100000.0,99000.0,English,1000,Product,NodeJS,,"Javascript / Typescript, SQL, Go, AWS, Kubernetes, Docker, Terraform",No
1778,24/11/2020 11:22:57,25.0,Male,Berlin,Software Engineer,5.0,Senior,65000.0,0.0,German,1000,Product,Javascript,,"Javascript / Typescript, AWS, Docker",No
1779,24/11/2020 11:23:11,59.0,Male,Berlin,Backend Developer,30.0,Senior,69000.0,71000.0,German,100,Product,Java,,"Kotlin, Java / Scala, SQL",No
1780,24/11/2020 11:23:53,36.0,Male,Berlin,Software Engineer,17.0,Lead,70000.0,65000.0,English,100,Product,PHP,,"Python, C/C++, Javascript / Typescript, SQL, Go, AWS, Docker",No
1781,24/11/2020 11:25:03,38.0,Male,Berlin,Team Lead,18.0,Lead,84000.0,82000.0,English,100,Product,iOS,,"Swift, AWS",Yes
1782,24/11/2020 11:25:20,24.0,Male,Berlin,DevOps,6.0,Senior,85000.0,63000.0,English,100,Product,Kubernetes,,"Python, AWS, Google Cloud, Kubernetes, Docker",No
1783,24/11/2020 11:25:32,37.0,Male,Berlin,Test manager,6.0,Middle,48400.0,45000.0,German,1000,Media,Charles,,0,No
1784,24/11/2020 11:25:35,0.0,Male,Berlin,DevOps,14.0,Senior,74000.0,65000.0,English,100,Product,0,,"Python, Go, AWS, Kubernetes, Docker",No
1785,24/11/2020 11:26:16,40.0,Male,Berlin,Product Manager,13.0,Senior,70000.0,0.0,English,100,Product,SQL,,Python,No
1786,24/11/2020 11:26:59,29.0,Male,Berlin,Software Engineer,6.0,Lead,90000.0,78000.0,English,100,Product,Go,,"Python, Go, AWS, Kubernetes, Docker",No
1787,24/11/2020 11:27:34,31.0,Male,Berlin,Backend Developer,5.0,Middle,65000.0,0.0,English,100,Startup,java,,Kotlin,No
1788,24/11/2020 11:27:39,29.0,Female,Berlin,QA Engineer,7.0,Middle,47000.0,0.0,English,50,Startup,0,,Javascript / Typescript,No
1789,24/11/2020 11:27:49,39.0,Male,Berlin,Software Engineer,8.0,Senior,80000.0,80000.0,English,50,Startup,Java,,"Python, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",No
1790,24/11/2020 11:28:12,27.0,Male,Berlin,Software Engineer,8.0,Middle,63101.0,0.0,English,100,Product,Javascript,,0,No
1791,24/11/2020 11:28:14,33.0,Male,Berlin,Data Scientist,5.0,Lead,230000.0,85000.0,English,1000,Product,Python,,"Python, R, Google Cloud, Docker",No
1792,24/11/2020 11:28:58,28.0,Female,Berlin,Designer (UI/UX),7.0,Middle,45000.0,37000.0,German,1000,Product,Figma,,0,No
1793,24/11/2020 11:29:18,30.0,Male,Berlin,Software Engineer,8.0,Senior,80000.0,75500.0,English,100,Product,JavaScript,,"Python, Javascript / Typescript, Java / Scala, Go, Kubernetes, Docker",No
1794,24/11/2020 11:29:38,28.0,Male,Berlin,Backend Developer,5.0,Senior,75000.0,58000.0,English,100,Startup,Kotlin,,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",No
1795,24/11/2020 11:29:55,38.0,Male,Berlin,DevOps,10.0,Senior,70000.0,65000.0,English,50,Startup,Go/Python,,"AWS, Kubernetes, Docker",No
1796,24/11/2020 11:30:00,29.0,Male,Berlin,Frontend Developer,7.0,Senior,84000.0,63000.0,English,1000,Product,React,,Javascript / Typescript,No
1797,24/11/2020 11:30:11,49.0,Male,Berlin,Software Engineer,15.0,Senior,68500.0,66000.0,German,1000,Product,Java,,SQL,No
1798,24/11/2020 11:30:21,32.0,Male,Berlin,Frontend Developer,10.0,Senior,105000.0,80000.0,English,100,Product,TypeScript,,"AWS, Kubernetes",Yes
1799,24/11/2020 11:30:38,33.0,Female,Berlin,Software Engineer,12.0,Senior,123200.0,116000.0,English,1000,Product,С#,,"Python, C/C++, Javascript / Typescript, .NET, SQL",other
1800,24/11/2020 11:30:45,30.0,Male,Berlin,Software Engineer,6.0,Senior,89000.0,108000.0,English,1000,Product,Java,,"Kotlin, AWS, Kubernetes, Docker",No
1801,24/11/2020 11:31:01,48.0,Male,Berlin,Software Engineer,25.0,Senior,75000.0,75000.0,English,100,Product,Java,,"Kotlin, Java / Scala, SQL",No
1802,24/11/2020 11:31:38,28.0,Female,Berlin,Designer (UI/UX),5.0,Senior,60000.0,0.0,English,1000,Product,0,,0,No
1803,24/11/2020 11:31:45,32.0,Male,Berlin,Backend Developer,3.0,Middle,77000.0,62000.0,English,100,Product,Java,,"AWS, Kubernetes, Docker",No
1804,24/11/2020 11:31:50,38.0,Female,Berlin,Backend Developer,12.0,Senior,78000.0,63000.0,English,1000,Product,0,,C/C++,No
1805,24/11/2020 11:31:51,31.0,Male,Berlin,Software Engineer,7.0,Lead,86000.0,69000.0,English,100,Startup,Python,,"Python, SQL, Google Cloud, Kubernetes, Docker",No
1806,24/11/2020 11:32:11,35.0,Male,Berlin,Backend Developer,10.0,Senior,75000.0,87000.0,English,100,Product,Ruby,,"Go, AWS, Kubernetes, Docker, Elixir",No
1807,24/11/2020 11:32:24,28.0,Female,Berlin,Designer (UI/UX),7.0,Middle,45000.0,37000.0,German,1000,Product,Figma,,0,No
1808,24/11/2020 11:32:28,29.0,Female,Berlin,QA Engineer,8.0,Senior,60000.0,52000.0,English,50,Startup,0,,0,Yes
1809,24/11/2020 11:32:48,32.0,Male,Berlin,Backend Developer,8.0,Senior,65000.0,60000.0,English,10,Product,PHP,,"PHP, SQL, AWS, Kubernetes, Docker",No
1810,24/11/2020 11:32:57,44.0,Male,Berlin,Backend Developer,12.0,Senior,68000.0,68000.0,English,10,Product,Java,,"SQL, Go, Kubernetes, Docker",No
1811,24/11/2020 11:33:08,0.0,Male,Berlin,Software Engineer,0.0,Senior,75000.0,0.0,English,,0,PHP,,0,No
1812,24/11/2020 11:33:33,35.0,Male,Munich,Software Engineer,11.0,Senior,70000.0,65000.0,German,100,Product,Php,,"Javascript / Typescript, AWS, Kubernetes, Docker",No
1813,24/11/2020 11:33:45,33.0,Male,Munich,DevOps,15.0,Lead,100000.0,163000.0,0,100,Product,Kubernetes,,"AWS, Google Cloud, Azure, Docker",No
1814,24/11/2020 11:33:46,29.0,Male,Berlin,Software Engineer,5.0,Senior,75000.0,58000.0,English,100,Product,Go,,"Java / Scala, AWS, Docker",No
1815,24/11/2020 11:33:51,66.0,Male,Munich,Software Engineer,40.0,Lead,70000.0,50000.0,German,50,Product,ruby on rails,,"Javascript / Typescript, Ruby, SQL",No
1816,24/11/2020 11:35:25,39.0,Female,Berlin,Software Engineer,10.0,Senior,71500.0,68000.0,German,100,Consulting / Agency,Java,,"Javascript / Typescript, SQL",No
1817,24/11/2020 11:36:44,28.0,Male,Munich,Backend Developer,5.0,Senior,72000.0,56000.0,English,100,Product,Kotlin,,"Kotlin, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",No
1818,24/11/2020 11:37:39,34.0,Male,Munich,Frontend Developer,5.0,Senior,73500.0,70000.0,English,10,Product,JavaScript/ES6,,0,No
1819,24/11/2020 11:37:52,34.0,Male,Munich,Software Engineer,13.0,Lead,144000.0,120000.0,English,50,Product,.NET,,".NET, SQL",No
1820,24/11/2020 11:38:10,32.0,Male,Munich,Frontend Developer,7.0,Senior,62000.0,60000.0,German,100,Consulting / Agency,Javascript,,"Javascript / Typescript, Java / Scala",No
1821,24/11/2020 11:38:14,38.0,Male,Stuttgart,Hardware Engineer,15.0,Lead,83000.0,0.0,English,1000,Product,Hardware,,0,other
1822,24/11/2020 11:38:15,32.0,Male,Berlin,Data Scientist,10.0,Lead,140000.0,100000.0,English,1000,Consulting / Agency,0,,0,No
1823,24/11/2020 11:38:22,45.0,Male,Schleswig-Holstein,Software Engineer,26.0,Senior,103000.0,104000.0,German,1000,Product,C#,,"C/C++, .NET, SQL",No
1824,24/11/2020 11:39:21,48.0,Male,London,Data Engineer,23.0,0,110000.0,0.0,English,10,Personal Ltd,Google Cloud Platform,,"Python, SQL, Go, Google Cloud, bash",Yes
1825,24/11/2020 11:40:04,28.0,Male,Berlin,Software Engineer,3.0,Middle,55000.0,42000.0,English,10,Startup,Js,,"Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker, Quorum",No
1826,24/11/2020 11:40:05,29.0,Male,Konstanz area,Mobile Developer,6.0,Middle,53000.0,53000.0,English,10,Startup,android,,Kotlin,No
1827,24/11/2020 11:40:24,36.0,Male,Munich,Backend Developer,15.0,Senior,55000.0,55000.0,English,1000,Product,java,,PHP,No
1828,24/11/2020 11:40:42,39.0,Male,Berlin,Software Engineer,10.0,Senior,75000.0,65000.0,German,1000,Consulting / Agency,C#,,"Javascript / Typescript, .NET, SQL, Azure, Docker",No
1829,24/11/2020 11:40:45,29.0,Male,Munich,Software Engineer,7.0,Senior,85000.0,74500.0,English,1000,Product,JavaScript ,,"Kotlin, Javascript / Typescript, Java / Scala, Docker",No
1830,24/11/2020 11:42:49,31.0,Male,Berlin,Engineering Manager,11.0,Lead,80000.0,79000.0,English,100,Startup,Java,,"Python, Java / Scala, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",No
1831,24/11/2020 11:43:28,30.0,Male,Berlin,Backend Developer,5.0,Middle,55000.0,0.0,English,1000,Product,Java,,0,No
1832,24/11/2020 11:43:34,30.0,Male,Munich,DevOps,8.0,Middle,145200.0,126000.0,English,1000,Product,0,,0,No
1833,24/11/2020 11:43:49,33.0,Male,Frankfurt,Software Engineer,4.0,Middle,50000.0,0.0,English,10,Consulting / Agency,Java,,0,No
1834,24/11/2020 11:44:00,27.0,Male,Berlin,Software Engineer,5.0,Senior,78000.0,70000.0,English,1000,Startup,Scala,,Java / Scala,No
1835,24/11/2020 11:44:02,26.0,Female,Munich,Data Scientist,6.0,Middle,70000.0,120000.0,English,1000,Product,python,,"Python, C/C++, SQL, Docker",No
1836,24/11/2020 11:44:10,26.0,Male,Berlin,Software Engineer,8.0,Lead,85000.0,75000.0,English,1000,Product,Go,,"Python, PHP, Javascript / Typescript, Go, Google Cloud, Kubernetes, Docker",No
1837,24/11/2020 11:44:18,31.0,Female,Berlin,Analytics engineer,6.0,Middle,60000.0,50500.0,English,100,Startup,SQL,,Python,No
1838,24/11/2020 11:44:34,30.0,Male,Berlin,Software Engineer,10.0,Senior,72000.0,70000.0,English,100,Product,Scala,,"Python, Java / Scala, AWS, Docker",No
1839,24/11/2020 11:44:51,38.0,Male,Berlin,Localization producer,17.0,Middle,98500.0,184400.0,English,1000,Product,0,,0,No
1840,24/11/2020 11:44:59,43.0,Male,Berlin,Mobile Developer,5.0,Senior,72000.0,68000.0,English,1000,Product,Kotlin,,"Kotlin, Java / Scala",No
1841,24/11/2020 11:45:28,33.0,Male,Berlin,Software Engineer,5.0,Middle,65000.0,65000.0,English,100,Product,python,,Kubernetes,No
1842,24/11/2020 11:45:31,31.0,Male,Berlin,Software Engineer,9.0,Senior,60000.0,0.0,English,10,Startup,"C#, .net core",,"Python, .NET, AWS, Azure, Kubernetes, Docker",No
1843,24/11/2020 11:46:15,32.0,Female,Berlin,QA Engineer,10.0,Senior,61000.0,55000.0,English,100,Product,Java,,"Kotlin, Javascript / Typescript, SQL, Docker",No
1844,24/11/2020 11:46:16,24.0,Male,Berlin,Data Scientist,4.0,Senior,146000.0,100000.0,English,100,Startup,Python,,"Python, AWS, Docker",No
1845,24/11/2020 11:46:21,29.0,Male,Berlin,DevOps,7.0,Lead,88000.0,70000.0,English,100,Product,Kubernetes,,"Python, Go, AWS, Kubernetes",No
1846,24/11/2020 11:46:42,29.0,Male,Berlin,Data Scientist,4.0,Senior,81000.0,72000.0,English,100,Product,Python,,"SQL, AWS, Docker",No
1847,24/11/2020 11:46:48,30.0,Male,Munich,Hardware Engineer,5.0,Senior,85000.0,81000.0,English,100,Product,VHDL,,Python,No
1848,24/11/2020 11:48:46,35.0,Female,Berlin,Reporting Engineer,3.0,Middle,58000.0,45000.0,German,1000,Product,Power BI,,"Python, Javascript / Typescript, SQL, SAP / ABAP, Google Cloud, Azure",No
1849,24/11/2020 11:48:57,27.0,Female,Hamburg,Account Managet,6.0,Senior,50000.0,0.0,English,100,Product,0,,0,No
1850,24/11/2020 11:49:06,32.0,Female,Berlin,Product Manager,8.0,No level,55000.0,0.0,German,10,Consulting / Agency,0,,0,No
1851,24/11/2020 11:49:42,33.0,Male,Munich,QA Engineer,5.0,Senior,60000.0,0.0,English,1000,Product,Java,,Docker,No
1852,24/11/2020 11:50:04,28.0,Male,Berlin,Software Engineer,8.0,Lead,80000.0,72000.0,English,100,Product,PHP ,,"Python, Javascript / Typescript, .NET, SQL, AWS, Azure, Kubernetes, Docker",No
1853,24/11/2020 11:50:47,31.0,Female,Munich,agile master ,14.0,Middle,80000.0,80000.0,German,1000,Product,none,,0,No
1854,24/11/2020 11:50:51,32.0,Male,Munich,Software Engineer,7.0,Senior,60000.0,60000.0,English,50,Product,Android,,Kotlin,No
1855,24/11/2020 11:50:52,30.0,Male,Berlin,Backend Developer,8.0,Senior,80000.0,60000.0,English,1000,Product,Scala,,"Python, Kotlin, Java / Scala, SQL, Kubernetes, Docker",No
1856,24/11/2020 11:50:56,26.0,Male,Munich,Backend Developer,7.0,Senior,82000.0,61000.0,English,100,Product,Java,,0,No
1857,24/11/2020 11:51:35,31.0,Male,Munich,Software Engineer,10.0,Senior,68000.0,68000.0,English,1000,Product,Java,,"Python, Javascript / Typescript, SQL, Kubernetes, Docker",No
1858,24/11/2020 11:52:49,38.0,Female,Munich,QA Engineer,6.0,Middle,62000.0,62000.0,English,1000,Product,Java,,0,No
1859,24/11/2020 11:53:56,37.0,Male,Berlin,Software Engineer,10.0,Senior,55000.0,55000.0,English,10,Startup,PHP,,"PHP, Javascript / Typescript, SQL",No
1860,24/11/2020 11:54:06,25.0,Male,Munich,Software Engineer,3.0,Middle,62000.0,55000.0,English,100,Product,Java,,"Python, SQL, AWS, Azure, Kubernetes, Docker",No
1861,24/11/2020 11:54:18,36.0,Male,Berlin,Frontend Developer,12.0,Senior,72000.0,72000.0,English,10,Startup,JavaScript,,"Javascript / Typescript, AWS, Docker",No
1862,24/11/2020 11:54:32,27.0,Male,Munich,QA Engineer,5.0,Senior,63800.0,58101.0,English,1000,Product,Swift,,"Kotlin, Ruby",No
1863,24/11/2020 11:55:06,35.0,Male,Frankfurt,ML Engineer,12.0,Senior,150000.0,120000.0,English,1000,Product,ML,,"Python, Java / Scala, R, SQL, AWS, Azure",No
1864,24/11/2020 11:55:07,37.0,Male,Munich,Software Engineer,15.0,Senior,75000.0,72500.0,German,100,Product,php,,"PHP, Javascript / Typescript, SQL, Docker",No
1865,24/11/2020 11:55:33,26.0,Male,Munich,Data Scientist,3.0,Middle,72000.0,52300.0,English,100,Product,Python,,"Python, SQL, AWS, Docker",No
1866,24/11/2020 11:55:57,33.0,Male,Frankfurt,Solution Architect,6.0,Middle,125000.0,85000.0,English,1000,Product,Python,,"SQL, AWS, Google Cloud, Kubernetes, Docker",No
1867,24/11/2020 11:56:00,34.0,Male,Berlin,Frontend Developer,7.0,Senior,65000.0,0.0,English,10,Startup,JavaScript,,Docker,No
1868,24/11/2020 11:56:05,33.0,Male,Berlin,Backend Developer,12.0,Lead,65000.0,60000.0,English,100,Product,PHP,,"Javascript / Typescript, SQL, AWS, Docker",No
1869,24/11/2020 11:56:25,0.0,Male,Berlin,QA Engineer,6.0,Middle,50000.0,45000.0,English,100,Product,Javascript,,"Javascript / Typescript, AWS",No
1870,24/11/2020 11:56:47,29.0,Male,Berlin,Backend Developer,8.0,Senior,72000.0,0.0,English,100,Startup,Scala,,"Java / Scala, AWS, Kubernetes, Docker",No
1871,24/11/2020 11:56:56,24.0,Male,Munich,Software Engineer,5.0,Middle,135000.0,110000.0,English,1000,Product,C++,,"Javascript / Typescript, Go",No
1872,24/11/2020 11:57:37,28.0,Female,Munich,QA Engineer,6.0,Middle,68000.0,42000.0,English,1000,Product,0,,0,No
1873,24/11/2020 11:57:53,30.0,Female,Berlin,Software Engineer,8.0,Senior,75000.0,65000.0,English,100,Product,"Scala, React.js",,"Javascript / Typescript, SQL, AWS, Kubernetes, Docker",No
1874,24/11/2020 11:57:55,28.0,Male,Cologne,BI Consultant,8.0,Senior,72000.0,0.0,English,10,Consulting / Agency,SQL,,"Python, Javascript / Typescript",No
1875,24/11/2020 11:58:24,31.0,Male,Munich,Backend Developer,11.0,Senior,84000.0,80000.0,English,1000,Product,PHP,,"Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",No
1876,24/11/2020 11:59:14,28.0,Male,Munich,Mobile Developer,5.0,Senior,65000.0,70000.0,English,1000,Product,iOS,,Swift,No
1877,24/11/2020 11:59:20,32.0,Female,Kempten,Fullstack Developer,10.0,Middle,49000.0,0.0,English and German,50,Product,C#,,"Javascript / Typescript, .NET, SQL",No
1878,24/11/2020 11:59:33,28.0,Male,Berlin,Software Engineer,6.0,Senior,140000.0,120000.0,English,10,Startup,Java,,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",No
1879,24/11/2020 11:59:38,26.0,Female,Munich,Data Scientist,3.0,Junior,82000.0,0.0,English,1000,Product,Ml/Python,,"Python, AWS, Docker",No
1880,24/11/2020 12:00:01,33.0,Male,Berlin,Mobile Developer,6.0,Middle,69300.0,66000.0,English,100,Product,Swift,,0,No
1881,24/11/2020 12:00:20,41.0,Male,Munich,Product Manager,18.0,Middle,72000.0,60000.0,English,1000,Product,0,,0,No
1882,24/11/2020 12:00:59,31.0,Male,Berlin,Software Engineer,9.0,Senior,66000.0,0.0,English,10,Startup,"C#, .net core",,"Python, Javascript / Typescript, .NET, AWS, Azure, Kubernetes, Docker",No
1883,24/11/2020 12:01:01,30.0,Male,Munich,Frontend Developer,6.0,Senior,75101.0,0.0,English,50,Product,Javascript,,"Javascript / Typescript, AWS, Docker",No
1884,24/11/2020 12:01:59,31.0,Male,Berlin,Frontend Developer,8.0,Senior,70101.0,0.0,English,100,Startup,JavaScript/TypeScript,,"Javascript / Typescript, Google Cloud, Docker",No
1885,24/11/2020 12:02:04,37.0,Male,Munich,Backend Developer,12.0,Senior,67000.0,65000.0,English,100,Product,php,,"Javascript / Typescript, Docker",No
1886,24/11/2020 12:04:10,30.0,Male,Berlin,Software Engineer,10.0,Lead,79000.0,76000.0,English,100,Startup,Python,,"Python, SQL",No
1887,24/11/2020 12:04:15,34.0,Male,Munich,0,17.0,Lead,140000.0,120000.0,German,1000,Consulting / Agency,Java,,"Python, Java / Scala, R, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",No
1888,24/11/2020 12:06:20,25.0,Male,Munich,Backend Developer,5.0,Senior,80000.0,0.0,English,100,Product,Java,,"Kotlin, Java / Scala, SQL, SAP / ABAP, Kubernetes, Docker",No
1889,24/11/2020 12:06:41,36.0,Male,Berlin,Backend Developer,19.0,Senior,69000.0,69000.0,English,100,Product,PHP,,"Javascript / Typescript, SQL, AWS, Docker",No
1890,24/11/2020 12:06:58,40.0,Male,Berlin,Frontend Developer,7.0,Middle,54000.0,54000.0,English,10,Product,Javascript,,"PHP, Javascript / Typescript, Dart",No
1891,24/11/2020 12:07:16,37.0,Male,Berlin,Product Manager,6.0,Middle,124000.0,118000.0,German,100,Product,0,,0,No
1892,24/11/2020 12:07:26,35.0,Male,Munich,Software Engineer,13.0,Senior,81500.0,78500.0,English,100,Product,Java,,"Kotlin, Java / Scala, AWS",No
