timestamp,age,gender,city,position,experience,seniority_level,main_technology,other_technologies,main_language,company_size,company_type,covid_job_loss,salary_last_year,net_salary
24/11/2020 17:45:03,26.0,Male,Frankfurt,Software Engineer,3,Middle,Python ,"Python, Java / Scala",English,51-100,Consulting / Agency,No,0.0,48000.0
24/11/2020 17:45:39,29.0,Male,Munich,Mobile Developer,8,Senior,Java/Kotlin,"Kotlin, C/C++, Java / Scala",English,11-50,Consulting / Agency,No,0.0,65400.0
24/11/2020 17:47:00,40.0,Male,Berlin,Backend Developer,18,Senior,php,"PHP, SQL, Go, Docker, Postgres",English,1000+,Product,No,60000.0,60000.0
24/11/2020 17:47:42,27.0,Male,Munich,Software Engineer,5,Senior,Typescript / Angular,0,English,1000+,Product,No,66000.0,76000.0
24/11/2020 17:51:26,27.0,Male,Munich,Software Engineer,5,Senior,Javascript,"Javascript / Typescript, Go",English,51-100,Product,No,130000.0,65000.0
24/11/2020 17:53:18,38.0,Male,Koblenz,System Administrator,20,Senior,0,0,German,11-50,Systemhaus,No,42000.0,44000.0
24/11/2020 17:55:30,22.0,Male,Warsaw,Backend Developer,3,Middle,PHP,0,Polish,51-100,Consulting / Agency,No,0.0,27000.0
24/11/2020 17:57:20,30.0,Male,Berlin,DevOps,9,Lead,Kubernetes,"Python, Google Cloud, Kubernetes, Docker",English,101-1000,Product,No,80000.0,90000.0
24/11/2020 17:57:39,30.0,Male,Hamburg,Software Engineer,6,Middle,.NET,"Javascript / Typescript, .NET, SQL, Docker",English,101-1000,Product,No,0.0,66000.0
24/11/2020 18:01:03,29.0,Male,Munich,Architect,8,Senior,C++,"Python, C/C++, Docker",English,1000+,Product,No,119000.0,73400.0
24/11/2020 18:06:17,37.0,Male,Heidelberg,Software Engineer,15,Senior,ABAP,"Javascript / Typescript, SAP / ABAP",English,1000+,Product,No,70000.0,75000.0
24/11/2020 18:09:09,28.0,Male,Berlin,SRE,6,Middle,Kubernetes,"Python, Go, AWS, Kubernetes, Docker",English,1000+,Product,No,66000.0,66122.13
24/11/2020 18:10:47,28.0,Female,Berlin,Software Engineer,8,Lead,Javascript,0,English,101-1000,Product,No,0.0,80000.0
24/11/2020 18:10:54,26.0,Male,Karlsruhe,Software Engineer,5,0,0,"Python, Kotlin, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker",50/50,11-50,Consulting / Agency,No,52000.0,55000.0
24/11/2020 18:12:43,28.0,Male,Stuttgart,Backend Developer,5,Middle,Java,Linux,German,101-1000,Product,No,42000.0,60000.0
24/11/2020 18:13:06,33.0,Male,Berlin,Software Engineer,13,Senior,Ruby,"Ruby, Java / Scala, Go, AWS, Kubernetes, Docker",English,1000+,Product,No,68000.0,95000.0
24/11/2020 18:16:39,25.0,Male,Berlin,Backend Developer,5,Senior,Java,Python,0,0,0,other,0.0,65600.0
24/11/2020 18:19:49,38.0,Male,Köln,QA Engineer,7,Middle,0,0,German,11-50,Consulting / Agency,No,54500.0,54500.0
24/11/2020 18:22:41,40.0,Male,Frankfurt,Software Engineer,22,Senior,Java,"Kotlin, Javascript / Typescript, Java / Scala, Kubernetes, Docker",German,1000+,Product,No,90000.0,77000.0
24/11/2020 18:25:30,28.0,Male,Munich,Software Engineer,9,Senior,React/Typescript,MongoDB,English,up to 10,Startup,No,0.0,60000.0
24/11/2020 18:27:22,29.0,Male,Berlin,Backend Developer,11,Senior,Python,"Python, Go, AWS, Kubernetes, Docker",English,51-100,Product,No,89000.0,89000.0
24/11/2020 18:31:25,0.0,Male,Berlin,Software Engineer,9,Lead,Java,"AWS, Docker",English,1000+,Startup,No,0.0,75000.0
24/11/2020 18:32:14,24.0,Male,Aachen,HiWi,3,Junior,Python,"Python, C/C++",English,11-50,University,No,0.0,10164.0
24/11/2020 18:33:17,30.0,Male,Berlin,Backend Developer,4,Senior,Golang ,"Javascript / Typescript, .NET, SQL, Go, Kubernetes, Docker",English,101-1000,Product,No,0.0,65000.0
24/11/2020 18:36:46,31.0,Male,Munich,Software Engineer,11,Middle,Python,Docker,English,1000+,Product,No,0.0,75000.0
24/11/2020 18:37:32,44.0,Male,Munich,Software Engineer,28,Senior,C#,"C/C++, .NET, SQL",English,51-100,Product,No,80500.0,78500.0
24/11/2020 18:39:05,35.0,Male,Düsseldorf,Product Manager,5,Senior,0,0,English,101-1000,Product,No,108000.0,112000.0
24/11/2020 18:39:13,41.0,Female,Munich,Data Engineer,12,Senior,0,"Python, SQL, Azure",German,101-1000,Consulting / Agency,No,66500.0,72500.0
24/11/2020 18:40:13,32.0,Male,Berlin,Software Engineer,12,Senior,Java,"Python, SQL, AWS, Kubernetes, Docker",English,1000+,Product,No,75000.0,83500.0
24/11/2020 18:44:33,28.0,Female,Mannheim,Software Engineer,4,Junior,0,"PHP, SQL, Perl",English,1000+,Consulting / Agency,No,0.0,53000.0
24/11/2020 18:48:30,0.0,Male,Karlsruhe ,Backend Developer,8,Lead,Python,"Python, C/C++, Javascript / Typescript, Java / Scala",English,up to 10,Product,No,75800.0,70400.0
24/11/2020 18:49:18,33.0,Male,Berlin,Software Engineer,10,Middle,iOS,Swift,English,1000+,Product,No,0.0,65000.0
24/11/2020 18:49:33,46.0,Male,Munich,Software Engineer,10,Senior,Python ,"Javascript / Typescript, AWS",English,51-100,Startup,No,60000.0,68500.0
24/11/2020 18:50:28,27.0,Male,Berlin,Frontend Developer,8,Middle,Angular,Javascript / Typescript,English,51-100,Product,No,0.0,45000.0
24/11/2020 18:50:50,30.0,Male,Samara,Backend Developer,2,Middle,php,"PHP, Javascript / Typescript, SQL",0,0,0,other,0.0,12000.0
24/11/2020 18:51:35,32.0,Male,Berlin,Backend Developer,5,Middle,Ruby,"Javascript / Typescript, AWS, Docker",English,11-50,Product,No,60000.0,72000.0
24/11/2020 18:52:09,34.0,Male,Berlin,Software Engineer,15,Lead,Java,"Java / Scala, SQL",English,1000+,Product,No,87000.0,92000.0
24/11/2020 18:53:16,33.0,Male,Berlin,Software Engineer,10,Senior,Salesforce ,"Python, Javascript / Typescript, Apex",English,11-50,Startup,No,0.0,68000.0
24/11/2020 18:53:57,26.0,Male,"Riga, Latvia",Software Engineer,4,Middle,javascript,"Javascript / Typescript, SAP / ABAP",English,101-1000,Consulting / Agency,No,20000.0,24000.0
24/11/2020 18:54:07,41.0,Male,Berlin,Software Engineer,19,Lead,Python,"C/C++, SQL, AWS, Kubernetes, Docker",English,1000+,Product,No,101500.0,110000.0
24/11/2020 18:54:54,35.0,Male,Cologne,Software Engineer,14,Senior,C++,"Python, C/C++, SQL",English,101-1000,Product,No,140000.0,149000.0
24/11/2020 18:58:54,26.0,Male,Hamburg,Software Engineer,7,Senior,TypeScript,"Python, Javascript / Typescript, AWS, Docker",German,101-1000,Consulting / Agency,No,0.0,72000.0
24/11/2020 18:59:20,27.0,Male,Berlin,Mobile Developer,3,Middle,Kotlin,"Kotlin, Java / Scala",English,101-1000,Startup,No,0.0,65000.0
24/11/2020 18:59:38,24.0,Male,Munich,Software Engineer,3,Middle,Java/C++,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes",English,1000+,Product,No,90800.0,121100.0
24/11/2020 19:07:37,35.0,Male,Hamburg,Software Engineer,13,Lead,Scala / Python,"Python, Ruby, Java / Scala, Google Cloud, Kubernetes, Docker",English,51-100,Startup,No,90000.0,110000.0
24/11/2020 19:07:57,31.0,Male,Dusseldorf,Software Engineer,7,Senior,C++,"Python, C/C++, Javascript / Typescript, SQL",English,1000+,Product,No,100000.0,100800.0
24/11/2020 19:09:32,25.0,Male,Berlin,Backend Developer,5,Middle,Java,"Python, Kotlin, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",English,1000+,Startup,other,0.0,80000.0
24/11/2020 19:12:16,30.0,Male,Moscow,Backend Developer,2,Middle,Python,"Python, SQL, Docker",Russian,51-100,Startup,No,0.0,13000.0
24/11/2020 19:14:03,37.0,Male,Zurich,Project manager,20,Middle,0,0,English,1000+,Consulting / Agency,No,135000.0,150000.0
24/11/2020 19:15:02,30.0,Male,Moscow,Software Engineer,5,Middle,C,C/C++,Russian,101-1000,Product,No,14712.0,14712.0
24/11/2020 19:15:49,33.0,Male,Berlin,Product Manager,5,Senior,0,Python,German,101-1000,Product,No,132000.0,70800.0
24/11/2020 19:19:30,35.0,Male,Berlin,QA Engineer,11,Senior,Java,"Python, Javascript / Typescript, .NET, Java / Scala, Kubernetes, Docker",English,101-1000,Product,No,0.0,74400.0
24/11/2020 19:24:50,37.0,Male,Hamburg,Software Engineer,15,Senior,Java,"Python, Javascript / Typescript, Java / Scala, Go, AWS, Kubernetes, Docker",English,11-50,Startup,No,60000.0,70000.0
24/11/2020 19:30:15,36.0,Male,Hamburg,Backend Developer,10,Senior,Java/Scala,"Python, Go, AWS, Docker",German,51-100,Product,No,78000.0,82000.0
24/11/2020 19:31:46,32.0,Female,Cologne,Data Scientist,4,Senior,Python,0,English,1000+,consumer goods,No,154000.0,173000.0
24/11/2020 19:40:48,38.0,Male,Berlin,Security Engineer,5,Lead,0,"Python, C/C++, AWS, Kubernetes, Docker",English,101-1000,Startup,No,73500.0,80000.0
24/11/2020 19:41:27,23.0,Male,Berlin,Software Engineer,4,Middle,Javascript,"Javascript / Typescript, SQL, AWS, Docker",English,1000+,Product,No,58000.0,70500.0
24/11/2020 19:42:42,39.0,Male,Stuttgart,Software Engineer,11,Lead,PHP,"PHP, SQL, Kubernetes, Docker",English,101-1000,Product,No,75000.0,75000.0
24/11/2020 19:47:34,27.0,Female,Berlin,Data Scientist,3,Middle,Python,"Python, SQL, Google Cloud, Kubernetes, Docker",English,51-100,Product,No,55000.0,59000.0
24/11/2020 19:48:24,50.0,Male,Berlin,Software Engineer,29,Lead,C++,"C/C++, PHP, SQL",German,11-50,IT-Outsourcing,No,57600.0,57600.0
24/11/2020 19:57:46,35.0,Female,Berlin,Designer (UI/UX),15,Middle,0,0,English,1000+,Product,No,0.0,118000.0
24/11/2020 20:00:02,40.0,Male,Berlin,Architect,10,Middle,0,"Python, R, Go",English,101-1000,0,No,0.0,99000.0
24/11/2020 20:01:18,35.0,Male,Helsinki,Backend Developer,11,Senior,python,"SQL, AWS, Docker",English,101-1000,Product,No,109000.0,68000.0
24/11/2020 20:02:15,29.0,Male,Berlin,Backend Developer,10,Senior,Ruby,Go,English,101-1000,Product,No,0.0,80000.0
24/11/2020 20:02:34,30.0,Male,Munich,Mobile Developer,8,Lead,Swift,Swift,English,11-50,Startup,No,125000.0,161000.0
24/11/2020 20:04:24,24.0,Male,Frankfurt,Frontend Developer,3,Middle,JavaScript,"Javascript / Typescript, Docker",English,51-100,Product,No,44000.0,47000.0
24/11/2020 20:04:37,28.0,Male,Würzburg,Software Engineer,8,Senior,Java,"Kotlin, Javascript / Typescript",English,101-1000,Product,No,0.0,75000.0
24/11/2020 20:14:50,28.0,Male,Berlin,Backend Developer,9,Senior,PHP,"SQL, AWS, Docker",English,11-50,Product,No,90000.0,61000.0
24/11/2020 20:15:27,37.0,Female,Berlin,Designer (UI/UX),2,Middle,0,0,English,up to 10,Startup,No,0.0,70000.0
24/11/2020 20:18:31,37.0,Male,Berlin,Software Engineer,8,Senior,Python ,"Python, Javascript / Typescript, SQL, Go, AWS, Google Cloud, Kubernetes, Docker",English,101-1000,Product,No,144800.0,154300.0
24/11/2020 20:23:25,33.0,Male,Berlin,Technical Lead,10,Lead,0,"Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",English,1000+,Startup,No,70000.0,85000.0
24/11/2020 20:23:56,30.0,Male,Kiev,Backend Developer,8,Middle,Web developer,"PHP, Javascript / Typescript, SQL, Docker",Русский,51-100,Product,No,27000.0,27000.0
24/11/2020 20:25:32,30.0,Male,Munich,Frontend Developer,4,Middle,JavaScript/Typescript,"PHP, SQL",English,1000+,Product,No,0.0,55000.0
24/11/2020 20:26:19,31.0,Male,Berlin,Software Engineer,4,Lead,Java,"Kotlin, SQL, AWS, Kubernetes, Docker",English,1000+,Startup,No,89000.0,95000.0
24/11/2020 20:26:20,0.0,Male,Munich,Software Engineer,4,Middle,Java,"Javascript / Typescript, AWS, Kubernetes",English,1000+,Product,No,56000.0,56000.0
24/11/2020 20:26:58,28.0,Female,Berlin,Software Engineer,3,Middle,Javascript,"PHP, Javascript / Typescript",English,101-1000,Startup,No,55000.0,60000.0
24/11/2020 20:28:38,31.0,Female,Munich,Software Engineer,2,Middle,Java,SQL,German,1000+,Product,No,27500.0,61000.0
24/11/2020 20:28:49,34.0,Male,Berlin,Mobile Developer,9,Senior,Android,"Kotlin, Java / Scala",English,1000+,Product,No,65000.0,72012.0
24/11/2020 20:29:04,24.0,Male,Berlin,Backend Developer,4,Middle,PHP,"SQL, Kubernetes, Docker",English,51-100,Startup,No,42000.0,46000.0
24/11/2020 20:29:50,39.0,Male,Berlin,DevOps,15,Senior,Python,"Python, Ruby, Java / Scala, Go, Rust, AWS, Kubernetes, Docker, Terraform, helm, packer",English,101-1000,Product,No,70000.0,70000.0
24/11/2020 20:30:14,42.0,Male,Den Haag,Backend Developer,20,Senior,.NET,"Python, Javascript / Typescript, SQL, AWS, Docker",English,101-1000,Product,No,75000.0,75000.0
24/11/2020 20:37:40,26.0,Male,London,Frontend Developer,8,Senior,"TypeScript, React","Javascript / Typescript, Google Cloud, Kubernetes, Docker",English,1000+,Startup,No,145000.0,165000.0
24/11/2020 20:38:22,31.0,Female,Frankfurt,Software Engineer,2,Junior,0,0,English,1000+,Consulting / Agency,No,0.0,50000.0
24/11/2020 20:39:33,32.0,Female,Berlin,Mobile Developer,7,Senior,Kotlin,"Python, Ruby",English,1000+,Product,No,55000.0,63000.0
24/11/2020 20:41:20,30.0,Female,Berlin,QA Engineer,4,Middle,0,Javascript / Typescript,English,51-100,Startup,No,0.0,52000.0
24/11/2020 20:41:21,23.0,Male,Berlin,Mobile Developer,3,Lead,Swift,Swift,English,51-100,Startup,No,0.0,130000.0
24/11/2020 20:43:22,27.0,Female,Berlin,Backend Developer,3,Middle,0,0,English,11-50,0,No,0.0,60000.0
24/11/2020 21:04:58,27.0,Male,Amsterdam,ML Engineer,4,Middle,python,"Python, R, SQL, SAP / ABAP, AWS, Kubernetes, Docker",English,1000+,Product,No,80000.0,124000.0
24/11/2020 21:05:56,27.0,Male,Berlin,Tech Lead / Full-Stack,5,Lead,Python / JavaScript (React),"Python, Javascript / Typescript, SQL, AWS, Docker, React, Tailwindcss",English,11-50,Startup,No,76000.0,91000.0
24/11/2020 21:07:50,29.0,Male,Berlin,Frontend Developer,8,Senior,JavaScript / typescript,0,English,1000+,Product,No,0.0,143000.0
24/11/2020 21:10:08,32.0,Male,Munich,Software Engineer,10,Senior,Java,"Javascript / Typescript, Go",English,1000+,Product,No,201000.0,208000.0
24/11/2020 21:14:25,31.0,Male,Berlin,DevOps,11,Senior,Terraform,"PHP, SQL, AWS, Docker",English,101-1000,Startup,No,75000.0,81000.0
24/11/2020 21:16:30,29.0,Male,Cracovia,Frontend Developer,2,Middle,JavaScript,"Javascript / Typescript, Angular",Polish,1000+,Product,No,32300.0,37900.0
24/11/2020 21:21:56,26.0,Male,Berlin,Marketing Analyst,7,Middle,SQL,"Python, Javascript / Typescript, Google Cloud",English,101-1000,Startup,No,48000.0,65000.0
24/11/2020 21:28:26,29.0,Male,Berlin,Software Engineer,5,Middle,PHP,"Javascript / Typescript, SQL, Docker",English,11-50,Product,No,0.0,56000.0
24/11/2020 21:34:09,30.0,Male,Hamburg,Frontend Developer,7,Senior,JavaScript,Javascript / Typescript,English,101-1000,Product,No,0.0,55000.0
24/11/2020 21:34:10,38.0,Male,Berlin,Mobile Developer,10,Senior,Swift,"Swift, Objective-C",English,1000+,Product,Yes,75000.0,70000.0
24/11/2020 21:36:24,32.0,Male,Berlin,CTO,10,Lead,JAVA,"Python, C/C++",English,101-1000,Product,Yes,0.0,400000.0
24/11/2020 21:37:44,25.0,Male,Berlin,Solutions Architect,6,Middle,Apache Spark,"Python, Java / Scala",English,1000+,Product,No,73000.0,120000.0
24/11/2020 21:38:24,24.0,Male,Berlin,Backend Developer,3,Junior,C#,"Javascript / Typescript, .NET, Kubernetes, Docker",English,1000+,Game Company,No,0.0,48000.0
24/11/2020 21:39:12,24.0,Male,Tallinn,Software Engineer,3,Junior,Java,"Python, SQL",English,11-50,Product,No,28800.0,30000.0
24/11/2020 21:45:48,27.0,Male,Prague,Software Engineer,3,Middle,.NET,"Javascript / Typescript, Java / Scala, SQL",Czech,11-50,Product,No,19320.0,24640.0
24/11/2020 21:47:25,34.0,Female,Berlin,QA Engineer,6,Senior,Ruby,"Ruby, Java / Scala, AWS, Kubernetes, Docker",English,1000+,Product,No,61400.0,67500.0
24/11/2020 21:47:33,30.0,Male,Utrecht,Data Scientist,2,Middle,python,Google Cloud,English,1000+,Product,No,47000.0,58000.0
24/11/2020 21:52:03,27.0,Female,Munich,Frontend Developer,2,Middle,JavaScript,Javascript / Typescript,English,101-1000,Startup,No,50000.0,64000.0
24/11/2020 22:04:32,46.0,Male,Frankfurt,Software Engineer,23,Senior,C#,"C/C++, Javascript / Typescript, .NET, SQL, Azure",German,1000+,Consulting / Agency,No,158000.0,186000.0
24/11/2020 22:06:59,48.0,Male,Berlin,Sequrity Engineer,0,Senior,"Computer Networking,  Network Security ",SQL,English,1000+,Startup,No,0.0,68500.0
24/11/2020 22:08:31,42.0,Female,Munich,Software tester ,12,No level,Java,0,German,51-100,Product,No,78000.0,95000.0
24/11/2020 22:10:34,40.0,Female,Berlin,Fullstack Developer,8,Senior,C#,"PHP, Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker, React, Angular2+",German,51-100,Product,No,54100.0,58500.0
24/11/2020 22:17:23,23.0,Male,Stockholm,Frontend Developer,5,Senior,Javascript,Javascript / Typescript,English,up to 10,Consulting / Agency,No,0.0,91200.0
24/11/2020 22:22:57,33.0,Male,Berlin,Software Engineer,0,Senior,Java,"Java / Scala, Google Cloud, Kubernetes, Docker",English,1000+,Product,No,78000.0,99000.0
24/11/2020 22:28:07,30.0,Male,Moscow,Backend Developer,2,Junior,Elixir,0,English,101-1000,Product,No,36000.0,105000.0
24/11/2020 22:34:48,40.0,Male,Braunschweig ,SAP BW Senior Consultant ,11,Senior,SAP BW / ABAP,SAP / ABAP,German,1000+,Financial ,No,76800.0,80000.0
24/11/2020 22:41:24,38.0,Male,Dresden,Software Engineer,10,Lead,"Go, PHP, SQL","PHP, SQL, Go, AWS, Docker",German,51-100,Product,No,0.0,62000.0
24/11/2020 22:46:49,28.0,Male,Kyiv,Mobile Developer,5,Senior,Swift,"Swift, Google Cloud",English,11-50,Product,No,30000.0,45000.0
24/11/2020 22:52:26,38.0,Male,Berlin,Software Engineer,16,Senior,ABAP,"PHP, SQL, SAP / ABAP, Delphi",English,1000+,Startup,No,160000.0,94000.0
24/11/2020 23:09:13,32.0,Male,Hamburg,Software Engineer,12,Senior,Java,"Kotlin, PHP, Javascript / Typescript, Java / Scala",German,101-1000,Product,No,66000.0,67300.0
24/11/2020 23:20:02,33.0,Female,Berlin,Software Engineer,6,Middle,java,"SQL, AWS, Kubernetes, Docker",English,1000+,Startup,No,54000.0,65000.0
24/11/2020 23:38:34,34.0,Male,Berlin,Software Engineer,13,Lead,Kotlin ,"Python, Kotlin, C/C++, Java / Scala",English,1000+,Product,No,0.0,85000.0
24/11/2020 23:40:13,35.0,Female,Stuttgart ,QA Manager ,9,Middle,Jira,0,English,101-1000,Consulting / Agency,No,60000.0,60000.0
24/11/2020 23:42:24,37.0,Male,Stuttgart ,Software Engineer,9,Senior,Qml,C/C++,English,101-1000,Consulting / Agency,No,60000.0,60000.0
24/11/2020 23:44:21,40.0,Male,Stuttgart,Software Engineer,14,Senior,C,C/C++,German,1000+,Product,No,0.0,95000.0
24/11/2020 23:59:07,33.0,Male,Berlin,Director of Engineering,10,Lead,PHP,"PHP, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",English,1000+,Product,No,84000.0,100000.0
25/11/2020 00:01:55,36.0,Male,Munich,IT Spezialist,15,Senior,AWS,"Javascript / Typescript, Java / Scala, AWS, Docker",German,1000+,Product,No,79000.0,91200.0
25/11/2020 00:01:59,31.0,Female,Berlin,Product Manager,0,Senior,0,0,English,1000+,Product,No,0.0,60000.0
25/11/2020 00:09:51,27.0,Male,Frankfurt,Software Engineer,5,Middle,C#/.NET,"C/C++, SQL, VBA",English,up to 10,Consulting / Agency,No,45000.0,48000.0
25/11/2020 00:41:34,28.0,Male,Berlin,Software Engineer,6,Middle,PHP,"Javascript / Typescript, SQL, Go, Docker",English,101-1000,E-commerce,No,60000.0,60000.0
25/11/2020 01:12:28,23.0,Male,Warsaw,Software Engineer,4,Middle,PHP,"Javascript / Typescript, SQL, Docker",English,up to 10,Product,No,0.0,34000.0
25/11/2020 01:29:48,31.0,Female,Berlin,QA Engineer,11,Middle,JS,"Ruby, SQL",English,101-1000,Startup,No,,56999.0
25/11/2020 03:27:34,0.0,0,Berlin,0,0,0,0,0,0,0,0,other,0.0,99999999999.0
25/11/2020 05:58:16,34.0,Male,Tallinn,Software Engineer,12,Middle,PHP,"Javascript / Typescript, SQL, Go, Docker",English,101-1000,Product,No,0.0,54000.0
25/11/2020 06:05:32,34.0,Male,Berlin,Software Engineer,10,Senior,.Net,Python,English,11-50,Product,No,55000.0,60000.0
25/11/2020 06:26:53,29.0,Male,Tallinn,Mobile Developer,7,Senior,Android,Kotlin,English,101-1000,Startup,No,77000.0,85000.0
25/11/2020 07:05:35,38.0,Male,Munich,Software Engineer,15,Senior,Javascript,"Javascript / Typescript, .NET, SQL, AWS, Kubernetes, Docker",English,51-100,Corporation,No,83000.0,86000.0
25/11/2020 07:27:58,25.0,Female,Berlin,Frontend Developer,4,Middle,Javascript / Typescript,NodeJS,English,11-50,Startup,Yes,0.0,60000.0
25/11/2020 07:38:11,28.0,Male,Berlin,Frontend Developer,6,Senior,JavaScript,"Javascript / Typescript, Docker",English,0,0,No,0.0,66000.0
25/11/2020 07:46:34,23.0,Male,Berlin,Software Engineer,3,Middle,JavaScript,AWS,English,1000+,Product,No,52000.0,66000.0
25/11/2020 07:56:59,30.0,Male,Munich,Software Engineer,10,Senior,.NET,"Python, Javascript / Typescript, Azure",English,1000+,Product,No,82000.0,80000.0
25/11/2020 08:05:37,32.0,Male,Berlin,Engineering Manager,10,Middle,JavaScript,"Javascript / Typescript, Ruby, Kubernetes, Docker",English,101-1000,Product,No,78000.0,85000.0
25/11/2020 08:08:50,28.0,Male,Berlin,Frontend Developer,2,Junior,JavaScript,"Javascript / Typescript, Google Cloud",German,1000+,Publishing and Technology,No,46000.0,47000.0
25/11/2020 08:12:21,31.0,Male,Berlin,ML Engineer,4,Junior,python,"Python, Java / Scala, AWS",German,1000+,Product,No,50000.0,70000.0
25/11/2020 08:17:18,29.0,Male,Berlin,Designer (UI/UX),6,Middle,0,0,English,11-50,Startup,No,54000.0,56000.0
25/11/2020 08:35:46,40.0,Female,Berlin,Software Engineer,"1,5",Junior,JavaScript ,Ruby,English,51-100,Startup,No,45000.0,50000.0
25/11/2020 08:39:38,42.0,Male,Berlin,Software Engineer,17,Senior,Go,"Ruby, AWS, Kubernetes, Docker",English,101-1000,Startup,No,76000.0,83000.0
25/11/2020 08:43:21,40.0,Male,Berlin,Product Manager,13,Lead,0,SQL,English,1000+,Product,No,75000.0,100000.0
25/11/2020 08:47:15,27.0,Male,Berlin,Software Engineer,6,Middle,Java,"C/C++, Kubernetes, Docker",English,1000+,Product,No,186000.0,94000.0
25/11/2020 08:47:37,29.0,Male,Munich,Software Engineer,8,Middle,PHP,"Javascript / Typescript, SQL",English,1000+,Product,No,66000.0,75000.0
25/11/2020 08:47:37,37.0,Male,Malta,Software Architect,18,Lead,Go,"Google Cloud, Kubernetes, Docker, Shell",English,11-50,Startup,No,156000.0,156000.0
25/11/2020 08:54:22,23.0,Male,Berlin,Software Engineer,5,Middle,Python,"Python, C/C++, Javascript / Typescript, SQL, Docker",English,101-1000,Product,No,0.0,53000.0
25/11/2020 08:55:24,35.0,Male,Munich,Backend Developer,14,Senior,Java,"Kotlin, Java / Scala, SQL, Kubernetes, Docker",English,101-1000,Startup,No,69300.0,77000.0
25/11/2020 09:00:23,39.0,Male,Berlin,Manager,11,Lead,Python ,"Python, Kotlin, Java / Scala, AWS",English,1000+,Product,No,250000.0,330000.0
25/11/2020 09:03:05,33.0,Male,Lübeck,Software Engineer,10,Middle,C#,"Javascript / Typescript, .NET",German,101-1000,Product,No,0.0,55000.0
25/11/2020 09:04:25,31.0,Male,Berlin,Software Engineer,10,Lead,Python,"AWS, Docker",English,101-1000,Startup,other,0.0,82000.0
25/11/2020 09:05:26,38.0,Male,Berlin,Data Scientist,15,Lead,Python,"Python, SQL, SAP / ABAP, AWS",English,101-1000,Startup,No,80000.0,220000.0
25/11/2020 09:05:43,31.0,Male,Hamburg,ML Engineer,3,Lead,Python ,"Kubernetes, Docker",English,11-50,Startup,No,65000.0,70000.0
25/11/2020 09:05:48,24.0,Male,Cologne,Data Scientist,1,0,Python,"SQL, Google Cloud, Kubernetes, Docker",English,11-50,Consulting / Agency,No,55000.0,64600.0
25/11/2020 09:06:43,26.0,Female,Berlin,Data Scientist,2,Junior,Python,"R, SQL, AWS, Docker",English,11-50,Consulting / Agency,No,0.0,47000.0
25/11/2020 09:08:09,30.0,Male,Berlin,Software Engineer,10,Senior,Java,"PHP, Java / Scala",English,11-50,Startup,No,70000.0,70000.0
25/11/2020 09:14:40,33.0,Male,Munich,Software Engineer,9,Lead,Java,"Python, Kotlin, Javascript / Typescript, SQL, AWS, Docker",German,51-100,Product,No,100000.0,100000.0
25/11/2020 09:15:08,33.0,Male,Munich,Software Engineer,11,Senior,Python,"Python, Javascript / Typescript, SQL, AWS",English,51-100,Startup,No,0.0,65000.0
25/11/2020 09:22:40,31.0,Male,Berlin,Mobile Developer,10,Senior,Swift,Swift,English,1000+,Product,No,128000.0,93500.0
25/11/2020 09:24:45,33.0,Male,Nuremberg ,Data Scientist,2,Middle,Python,"R, SQL, AWS, Kubernetes, Docker",English,1000+,Market Research ,No,54000.0,54000.0
25/11/2020 09:29:09,43.0,Male,Munich,Consultant ,21,Senior,Java,"Javascript / Typescript, .NET, Java / Scala, Docker",German,101-1000,Consulting / Agency,No,64000.0,72000.0
25/11/2020 09:29:24,36.0,Male,Berlin,Frontend Developer,14,Senior,Javascript,Javascript / Typescript,English,11-50,Startup,No,70000.0,78000.0
25/11/2020 09:35:28,33.0,Male,Nürnberg,Software Engineer,9,Senior,Javascript / Typescript,"Python, Java / Scala, SQL, Azure, Docker",German,1000+,Consulting / Agency,No,77000.0,85000.0
25/11/2020 09:40:44,36.0,Female,Berlin,DevOps,1,Middle,java,"Kubernetes, Docker",English,51-100,Consulting / Agency,No,58000.0,65000.0
25/11/2020 09:44:24,27.0,Female,Munich,Mobile Developer,1,Junior,"Kotlin, Java","Kotlin, Java / Scala",English,11-50,Startup,No,100000.0,50000.0
25/11/2020 09:45:51,33.0,Male,Berlin,Software Engineer,12,Lead,Go,"Go, AWS, Docker",English,101-1000,Product,No,114000.0,170000.0
25/11/2020 09:49:36,33.0,Male,Berlin,Data Analyst,2,Middle,SQL,Python,English,101-1000,Product,No,50000.0,62000.0
25/11/2020 09:56:50,40.0,Male,Berlin,QA Engineer,11,Senior,Python,"Python, Java / Scala",German,101-1000,Product,No,61000.0,61000.0
25/11/2020 10:02:55,24.0,Female,Berlin,Software Engineer,2,Middle,0,"Python, Javascript / Typescript, Java / Scala, SQL",German,11-50,Consulting / Agency,No,0.0,58000.0
25/11/2020 10:15:25,40.0,Male,Bodensee,Product Manager,17,Lead,Linux Kernel,C/C++,German,11-50,Product,No,86500.0,88000.0
